Image Path,Label,Image Size
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217937v0.jpeg8484079170.png,Corrosionstain,91x70
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217991v0.jpeg4604436361.png,Corrosionstain,63x61
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217710v0.jpeg82713812283.png,Corrosionstain,122x83
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217576v0.jpeg160997140194.png,Corrosionstain,140x194
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217875v0.jpeg375474154132.png,Corrosionstain,154x132
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217686v0.jpeg622155364318.png,Corrosionstain,364x318
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217845v1.jpeg978290151100.png,Corrosionstain,151x100
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg113602141154.png,Corrosionstain,141x154
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218009v3.jpeg115783212048.png,Corrosionstain,120x48
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_21442482v1.jpeg587689732339.png,Corrosionstain,732x339
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v0.jpeg610169105147.png,Corrosionstain,105x147
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217922v0.jpeg1811295807477.png,Corrosionstain,807x477
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v2.jpeg280108353232.png,Corrosionstain,353x232
BiNet_Dataset/train/Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140351v1.jpeg0722440115.png,Corrosionstain,440x115
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg783017457.png,Corrosionstain,174x57
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217710v0.jpeg25638712198.png,Corrosionstain,121x98
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3218005v1.jpeg438549443669.png,Corrosionstain,443x669
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217686v1.jpeg1161191218161.png,Corrosionstain,218x161
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217846v0.jpeg913476301233.png,Corrosionstain,301x233
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg649353236227.png,Corrosionstain,236x227
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217996v2.jpeg586214220204.png,Corrosionstain,220x204
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217603v0.jpeg4676949574.png,Corrosionstain,95x74
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v1.jpeg741197126235.png,Corrosionstain,126x235
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217489v1.jpeg153066823542.png,Corrosionstain,823x542
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217671v1.jpeg1188471100125.png,Corrosionstain,100x125
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217920v0.jpeg780302172137.png,Corrosionstain,172x137
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217608v0.jpeg60433386100.png,Corrosionstain,86x100
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg12228779751.png,Corrosionstain,97x51
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217576v0.jpeg132858013999.png,Corrosionstain,139x99
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217920v1.jpeg8901067276153.png,Corrosionstain,276x153
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v3.jpeg995112717494.png,Corrosionstain,174x94
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217700v0.jpeg83435172268.png,Corrosionstain,72x268
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg21587616090.png,Corrosionstain,160x90
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217928v0.jpeg6841074355250.png,Corrosionstain,355x250
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217688v0.jpeg1325263665.png,Corrosionstain,36x65
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217529v0.jpeg8661908584.png,Corrosionstain,85x84
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg236857291236.png,Corrosionstain,291x236
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217913v1.jpeg6932171148.png,Corrosionstain,171x148
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217892v1.jpeg7650569437.png,Corrosionstain,569x437
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217827v1.jpeg76251313290.png,Corrosionstain,132x90
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v2.jpeg686373871804.png,Corrosionstain,871x804
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217936v0.jpeg1419268266136.png,Corrosionstain,266x136
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217697v0.jpeg10084120095.png,Corrosionstain,200x95
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217909v0.jpeg13049422319.png,Corrosionstain,422x319
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217953v0.jpeg379205272371.png,Corrosionstain,272x371
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3218015v0.jpeg434413225281.png,Corrosionstain,225x281
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217886v0.jpeg592290600217.png,Corrosionstain,600x217
BiNet_Dataset/train/Corrosionstain/VA0235201710121441.jpg27949112467.png,Corrosionstain,124x67
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217686v0.jpeg503815143208.png,Corrosionstain,143x208
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg708123013699.png,Corrosionstain,136x99
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217700v0.jpeg742844102267.png,Corrosionstain,102x267
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217466v0.jpeg1211406142124.png,Corrosionstain,142x124
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg14669208252.png,Corrosionstain,82x52
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3218005v3.jpeg506498178168.png,Corrosionstain,178x168
BiNet_Dataset/train/Corrosionstain/VA0284201706271302.jpg276301178129.png,Corrosionstain,178x129
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v2.jpeg11349058353.png,Corrosionstain,83x53
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217649v0.jpeg76782115898.png,Corrosionstain,158x98
BiNet_Dataset/train/Corrosionstain/VA0172201610121318.jpg7337714379.png,Corrosionstain,143x79
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217850v0.jpeg47520780196.png,Corrosionstain,80x196
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg78117813385.png,Corrosionstain,133x85
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217714v0.jpeg416449587123.png,Corrosionstain,587x123
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217901v2.jpeg102040153136.png,Corrosionstain,153x136
BiNet_Dataset/train/Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140333v0.jpeg887634404155.png,Corrosionstain,404x155
BiNet_Dataset/train/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.5_21442472v0.jpeg359122443410.png,Corrosionstain,443x410
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v0.jpeg767301102154.png,Corrosionstain,102x154
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217544v0.jpeg228155124106.png,Corrosionstain,124x106
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg1602995109151.png,Corrosionstain,109x151
BiNet_Dataset/train/Corrosionstain/MS0226201711031391.jpg1368915224104.png,Corrosionstain,224x104
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg1617824124160.png,Corrosionstain,124x160
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg715839230255.png,Corrosionstain,230x255
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217852v1.jpeg617176112.png,Corrosionstain,76x112
BiNet_Dataset/train/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.5_21442472v1.jpeg1750717424.png,Corrosionstain,717x424
BiNet_Dataset/train/Corrosionstain/VA0235201710121441.jpg4635096276.png,Corrosionstain,62x76
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.63_3217941v1.jpeg734512160148.png,Corrosionstain,160x148
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v3.jpeg1162734203106.png,Corrosionstain,203x106
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217494v0.jpeg1299713846513.png,Corrosionstain,846x513
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217870v0.jpeg271534169325.png,Corrosionstain,169x325
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v1.jpeg1060647317212.png,Corrosionstain,317x212
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.18_3217995v0.jpeg51929016989.png,Corrosionstain,169x89
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217700v0.jpeg62518049109.png,Corrosionstain,49x109
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217853v0.jpeg91016241163.png,Corrosionstain,241x163
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217930v0.jpeg1418743227178.png,Corrosionstain,227x178
BiNet_Dataset/train/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.5_3217684v0.jpeg155915012891.png,Corrosionstain,128x91
BiNet_Dataset/train/Corrosionstain/VA_2.0_0.4_0.5_1.0_0.4_84140339v0.jpeg750656316155.png,Corrosionstain,316x155
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218009v0.jpeg1424445376263.png,Corrosionstain,376x263
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217844v2.jpeg158443913578.png,Corrosionstain,135x78
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217608v0.jpeg7673928362.png,Corrosionstain,83x62
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217697v0.jpeg61711720055.png,Corrosionstain,200x55
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v1.jpeg415774153194.png,Corrosionstain,153x194
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217975v0.jpeg959373299187.png,Corrosionstain,299x187
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg1125575289489.png,Corrosionstain,289x489
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217845v0.jpeg152889352461.png,Corrosionstain,352x461
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217937v0.jpeg18339816042.png,Corrosionstain,160x42
BiNet_Dataset/train/Corrosionstain/MS0267201710161349.jpg185877228243.png,Corrosionstain,228x243
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v0.jpeg120426718074.png,Corrosionstain,180x74
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217987v0.jpeg46125666214.png,Corrosionstain,66x214
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217606v0.jpeg32454716157.png,Corrosionstain,161x57
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_3.0_2.7_21442442v0.jpeg698263261342.png,Corrosionstain,261x342
BiNet_Dataset/train/Corrosionstain/VA_3.0_1.0_1.0_1.0_3.0_3217721v6.jpeg5864516372.png,Corrosionstain,163x72
BiNet_Dataset/train/Corrosionstain/MS0176201710171342.jpg809943123131.png,Corrosionstain,123x131
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217686v1.jpeg388511218185.png,Corrosionstain,218x185
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217922v0.jpeg4862284951544.png,Corrosionstain,495x1544
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217886v0.jpeg653263111235.png,Corrosionstain,111x235
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217688v0.jpeg2004805455.png,Corrosionstain,54x55
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.18_3217995v0.jpeg34148513464.png,Corrosionstain,134x64
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217754v0.jpeg111063913060.png,Corrosionstain,130x60
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217992v0.jpeg33953288101.png,Corrosionstain,88x101
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217827v1.jpeg46964012281.png,Corrosionstain,122x81
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v3.jpeg26010258582.png,Corrosionstain,258x582
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_21442453v0.jpeg539791654354.png,Corrosionstain,654x354
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg5351142122178.png,Corrosionstain,122x178
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217712v0.jpeg85256530298.png,Corrosionstain,302x98
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217946v0.jpeg363278387284.png,Corrosionstain,387x284
BiNet_Dataset/train/Corrosionstain/VA0284201706271381.jpg442242265204.png,Corrosionstain,265x204
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217466v2.jpeg696427177127.png,Corrosionstain,177x127
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217948v0.jpeg3581131144124.png,Corrosionstain,144x124
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217878v0.jpeg51822023394.png,Corrosionstain,233x94
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217529v0.jpeg18233162124.png,Corrosionstain,62x124
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3218005v2.jpeg722685416111.png,Corrosionstain,416x111
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg140324212976.png,Corrosionstain,129x76
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v1.jpeg295575119172.png,Corrosionstain,119x172
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217636v0.jpeg454217273272.png,Corrosionstain,273x272
BiNet_Dataset/train/Corrosionstain/VA0539201709221461.jpg43172269688.png,Corrosionstain,269x688
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217763v0.jpeg804727217260.png,Corrosionstain,217x260
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217886v0.jpeg839344166162.png,Corrosionstain,166x162
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v0.jpeg739852302138.png,Corrosionstain,302x138
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217588v0.jpeg847451219749.png,Corrosionstain,219x749
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg127345893365.png,Corrosionstain,93x365
BiNet_Dataset/train/Corrosionstain/VA0187201610121415.jpg143558215275.png,Corrosionstain,152x75
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217576v0.jpeg10248713389.png,Corrosionstain,133x89
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217850v1.jpeg61755173212.png,Corrosionstain,73x212
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217647v2.jpeg96499114878.png,Corrosionstain,148x78
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217939v0.jpeg897347883705.png,Corrosionstain,883x705
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217564v0.jpeg1461120311918.png,Corrosionstain,311x918
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.8_0.5_1.0_1.2_3217640v0.jpeg2471062237291.png,Corrosionstain,237x291
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217865v1.jpeg28657814094.png,Corrosionstain,140x94
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217633v0.jpeg28538363203.png,Corrosionstain,63x203
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217859v0.jpeg1792811575.png,Corrosionstain,115x75
BiNet_Dataset/train/Corrosionstain/VA0188201610121357.jpg7884687288.png,Corrosionstain,72x88
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3218005v3.jpeg144278390109.png,Corrosionstain,90x109
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217607v0.jpeg8168513053.png,Corrosionstain,130x53
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217934v0.jpeg993769449175.png,Corrosionstain,449x175
BiNet_Dataset/train/Corrosionstain/MS0208201710281365.jpg1309707248105.png,Corrosionstain,248x105
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217909v0.jpeg5931571184546.png,Corrosionstain,1184x546
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217686v1.jpeg37873913877.png,Corrosionstain,138x77
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218009v0.jpeg683558317325.png,Corrosionstain,317x325
BiNet_Dataset/train/Corrosionstain/VA0595201706021290.jpg8658444563.png,Corrosionstain,45x63
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217710v0.jpeg4353345592.png,Corrosionstain,55x92
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217504v1.jpeg20271693374325.png,Corrosionstain,374x325
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3218000v0.jpeg782379232367.png,Corrosionstain,232x367
BiNet_Dataset/train/Corrosionstain/VA_2.0_0.6_0.5_1.0_0.6_84140329v0.jpeg175420213126.png,Corrosionstain,213x126
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217992v0.jpeg1211555141164.png,Corrosionstain,141x164
BiNet_Dataset/train/Corrosionstain/VA0595201706021290.jpg3908956967.png,Corrosionstain,69x67
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217945v1.jpeg129560588133.png,Corrosionstain,88x133
BiNet_Dataset/train/Corrosionstain/VA_3.0_1.0_1.0_1.0_2.1_3217464v0.jpeg438625520236.png,Corrosionstain,520x236
BiNet_Dataset/train/Corrosionstain/VA0284201706271466.jpg10681073440202.png,Corrosionstain,440x202
BiNet_Dataset/train/Corrosionstain/VA_2.0_0.4_0.8_1.0_0.64_84140360v1.jpeg317199432169.png,Corrosionstain,432x169
BiNet_Dataset/train/Corrosionstain/VA0235201710121441.jpg1235539173175.png,Corrosionstain,173x175
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg153059779169.png,Corrosionstain,79x169
BiNet_Dataset/train/Corrosionstain/VA0595201706021290.jpg62410955364.png,Corrosionstain,53x64
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217938v0.jpeg816829180187.png,Corrosionstain,180x187
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217844v2.jpeg3450192289.png,Corrosionstain,192x289
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217756v2.jpeg53276217481.png,Corrosionstain,174x81
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217765v0.jpeg201641130118.png,Corrosionstain,130x118
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217957v0.jpeg1440691311462.png,Corrosionstain,311x462
BiNet_Dataset/train/Corrosionstain/VA0284201706271302.jpg63261514488.png,Corrosionstain,144x88
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.44_3217647v2.jpeg1044123567115.png,Corrosionstain,67x115
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217914v1.jpeg161792210396.png,Corrosionstain,103x96
BiNet_Dataset/train/Corrosionstain/VA0187201610121363.jpg1638414288.png,Corrosionstain,142x88
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.18_3217995v0.jpeg15444512094.png,Corrosionstain,120x94
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v1.jpeg12403375590.png,Corrosionstain,55x90
BiNet_Dataset/train/Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v1.jpeg55619215686.png,Corrosionstain,156x86
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217932v0.jpeg4621129127113.png,Corrosionstain,127x113
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217988v0.jpeg103353070177.png,Corrosionstain,70x177
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217893v1.jpeg276599493.png,Corrosionstain,94x93
BiNet_Dataset/train/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.5_3217626v0.jpeg589635261266.png,Corrosionstain,261x266
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217875v0.jpeg107467151102.png,Corrosionstain,151x102
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217865v0.jpeg151808156116.png,Corrosionstain,156x116
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217932v0.jpeg672190217187.png,Corrosionstain,217x187
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.8_1.0_1.01_3217844v0.jpeg873204456168.png,Corrosionstain,456x168
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217421v0.jpeg108712206124.png,Corrosionstain,206x124
BiNet_Dataset/train/Corrosionstain/MS0176201710171432.jpg72568097108.png,Corrosionstain,97x108
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217806v0.jpeg16231024177108.png,Corrosionstain,177x108
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217940v1.jpeg126416912061.png,Corrosionstain,120x61
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217921v1.jpeg33378763181.png,Corrosionstain,63x181
BiNet_Dataset/train/Corrosionstain/VA_2.0_0.4_1.0_1.0_0.8_84140352v0.jpeg84267212573.png,Corrosionstain,125x73
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217466v0.jpeg126630019750.png,Corrosionstain,197x50
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217606v0.jpeg27247113765.png,Corrosionstain,137x65
BiNet_Dataset/train/Corrosionstain/VA0595201706021411.jpg106878715577.png,Corrosionstain,155x77
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.8_0.5_1.0_1.2_3217640v0.jpeg3591389166235.png,Corrosionstain,166x235
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.8_1.0_0.67_3217740v1.jpeg827178103102.png,Corrosionstain,103x102
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217504v1.jpeg71196269303.png,Corrosionstain,269x303
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217667v0.jpeg1324476040.png,Corrosionstain,60x40
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.6_0.5_1.0_0.9_3217652v0.jpeg1532998150135.png,Corrosionstain,150x135
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217720v0.jpeg1156709340202.png,Corrosionstain,340x202
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.42_3217688v0.jpeg82130272117.png,Corrosionstain,72x117
BiNet_Dataset/train/Corrosionstain/VA_3.0_1.0_0.5_1.0_1.05_3217594v0.jpeg1473134167232.png,Corrosionstain,167x232
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217674v4.jpeg13681894111.png,Corrosionstain,94x111
BiNet_Dataset/train/Corrosionstain/VA_3.0_0.4_0.5_1.0_0.6_3217914v1.jpeg821108523987.png,Corrosionstain,239x87
BiNet_Dataset/train/Corrosionstain/VA0284201706271302.jpg873250238180.png,Corrosionstain,238x180
